,price,area,latitude,longitude,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building
150,9220000.0,1160.0,19.293649,72.865711,2,2,4,0,New Property,4,Semi-Furnished,4,Flat
151,15100000.0,764.0,19.131688,72.840701,2,2,0,0,New Property,0,Semi-Furnished,0,Flat
152,18500000.0,667.0,19.118157,72.856716,2,2,1,0,New Property,1,Semi-Furnished,1,Flat
153,19500000.0,1030.0,19.123709,72.89286700000001,2,2,3,0,New Property,3,Unfurnished,3,Flat
154,11900000.0,1060.0,19.202279,72.82840999999999,2,2,0,0,New Property,0,Furnished,0,Flat
155,24400000.0,980.0,19.1746739,72.94310379999999,3,3,0,0,New Property,0,Unfurnished,0,Flat
156,29000000.0,1670.0,19.1746739,72.94310379999999,3,3,0,0,Resale,0,Unfurnished,0,Flat
157,28000000.0,1200.0,19.03731,72.87871,2,2,2,0,New Property,2,Semi-Furnished,2,Flat
158,22500000.0,1250.0,19.133092,72.93475,3,3,1,0,New Property,1,Semi-Furnished,1,Flat
159,26500000.0,1050.0,19.073390300000003,72.8654319,2,2,0,Ready to Move,New Property,0,0,0,Flat
160,18000000.0,998.0,19.122307,72.89599270000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
161,31000000.0,1156.0,19.0937492,72.922604,2,2,2,Ready to Move,Resale,2,0,2,Flat
162,20500000.0,1350.0,19.10919095,72.88469140000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
163,50000000.0,1400.0,19.0038320445835,72.8505157603601,3,3,3,Ready to Move,Resale,3,0,3,Flat
164,33000000.0,1000.0,19.13832,72.81002,2,2,0,Ready to Move,Resale,0,0,0,Flat
165,13700000.000000002,960.0,19.167625,72.842016,2,2,0,0,New Property,0,Unfurnished,0,Flat
166,17500000.0,900.0,19.211561,72.87060799999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
167,47000000.0,1900.0,19.0051754,72.8498377,3,3,0,Ready to Move,New Property,0,Semi-Furnished,0,Flat
168,16000000.0,1100.0,19.1981206009705,72.8781756998955,3,3,0,Ready to Move,New Property,0,0,0,Individual House
169,21000000.0,1307.0,19.183819,72.86111600000001,2,2,2,Ready to Move,Resale,2,0,2,Flat
170,26500000.0,1100.0,19.043911,72.89877800000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
171,35000000.0,1200.0,19.08147,72.86251,3,3,2,Ready to Move,New Property,2,Semi-Furnished,2,Flat
172,28500000.0,1680.0,19.183819,72.86111600000001,3,3,4,Ready to Move,Resale,4,0,4,Flat
173,25000000.0,1300.0,19.191119,72.83116,3,3,0,Ready to Move,New Property,0,0,0,Flat
174,22000000.0,1050.0,19.11559447,72.90996700000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
175,55000000.0,2275.0,19.07907,72.907976,5,4,2,Ready to Move,Resale,2,Furnished,2,Flat
176,26500000.0,1360.0,19.1066926049648,72.898956721924,3,2,1,Ready to Move,Resale,1,0,1,Flat
177,22500000.0,850.0,19.1297768,72.8330161,2,2,0,Ready to Move,Resale,0,0,0,Flat
178,29000000.0,1430.0,19.12238883972168,72.86602783203125,3,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
179,13799999.999999998,850.0,19.207601,72.879171,2,2,0,0,New Property,0,Semi-Furnished,0,Flat
180,100000000.0,5250.0,19.1159480538682,72.9011718309236,4,5,4,Ready to Move,Resale,4,0,4,Flat
181,80000000.0,1600.0,19.0815087,72.8376755,3,4,1,Ready to Move,Resale,1,0,1,Flat
182,52500000.0,1500.0,19.100385665893555,72.8504638671875,3,3,0,Ready to Move,New Property,0,Semi-Furnished,0,Flat
183,25500000.0,1313.0,19.107616424560547,72.89891815185547,3,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
184,61800000.0,2500.0,19.043911,72.89877800000001,3,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
185,38000000.0,1157.0,19.006180342037,72.8286779623475,2,2,0,Ready to Move,Resale,0,0,0,Flat
186,48500000.0,1100.0,19.06680489,72.85129455,3,3,0,Ready to Move,New Property,0,0,0,Flat
187,29000000.0,1550.0,19.046411,72.91576500000001,3,3,0,Ready to Move,Resale,0,0,0,Flat
188,18000000.0,980.0,19.075029373168945,72.90982055664062,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
189,107500000.0,3000.0,19.11740493774414,72.91024780273438,4,6,3,Ready to Move,Resale,3,Unfurnished,3,Flat
190,21000000.0,1100.0,19.155994,72.847275,3,3,1,Ready to Move,New Property,1,0,1,Flat
191,18500000.0,955.0,19.02935005594641,72.88030444699154,2,2,1,Ready to Move,Resale,1,0,1,Flat
192,47000000.0,1100.0,18.914451599121094,72.82052612304688,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
193,105000000.0,2200.0,19.070726,72.836127,4,4,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
194,56000000.0,2700.0,19.107617,72.898917,6,4,2,Ready to Move,Resale,2,0,2,Flat
195,17500000.0,915.0,19.217309263073,72.8705672146112,2,2,2,Ready to Move,Resale,2,0,2,Flat
196,38000000.0,2000.0,19.1228392525584,72.88452963231741,4,4,2,Ready to Move,Resale,2,0,2,Flat
197,14300000.0,875.0,19.166696,72.937422,2,2,0,Ready to Move,Resale,0,0,0,Flat
198,16900000.0,880.0,19.20393269,72.82766012,2,3,0,Ready to Move,Resale,0,0,0,Flat
199,17500000.0,1200.0,19.158664,72.94725240000001,2,2,3,Ready to Move,Resale,3,0,3,Flat
200,24200000.0,1435.0,19.03731,72.87871,2,2,3,Ready to Move,Resale,3,Semi-Furnished,3,Flat
201,35000000.0,1650.0,19.169705,72.853001,3,3,0,Ready to Move,Resale,0,0,0,Flat
202,18500000.0,1046.0,19.0799983,72.8545019,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
203,15900000.0,1104.0,19.149900436401367,72.93113708496094,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
204,38500000.0,1150.0,19.07072639465332,72.83612823486328,2,2,1,Ready to Move,New Property,1,Unfurnished,1,Flat
205,27500000.0,1150.0,19.05634,72.91731999999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
206,175000000.0,1800.0,19.0575768,72.8269828,4,5,4,Ready to Move,Resale,4,0,4,Flat
207,13500000.0,850.0,18.94813,72.82735,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
208,49900000.0,1850.0,19.057928,72.900514,4,4,0,Ready to Move,New Property,0,0,0,Flat
209,12500000.0,850.0,19.2783121,72.8580188,2,2,1,Ready to Move,Resale,1,0,1,Flat
210,22000000.0,1250.0,19.1590077,72.86927109999999,2,2,0,Ready to Move,New Property,0,0,0,Flat
211,22000000.0,1250.0,19.1590077,72.86927109999999,2,2,1,Ready to Move,Resale,1,0,1,Flat
212,19500000.0,1296.0,19.0646382,72.8958265,3,2,1,Ready to Move,Resale,1,0,1,Flat
213,21500000.0,1200.0,19.10919095,72.88469140000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
214,28000000.0,1150.0,19.01751708984375,72.84711456298828,2,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
215,29000000.0,1565.0,19.128953,72.9298045,3,2,2,Ready to Move,Resale,2,0,2,Flat
216,22000000.0,1150.0,19.1345125,72.86339834,2,2,0,0,Resale,0,Unfurnished,0,Flat
217,32500000.0,1755.0,19.191842,72.83458123,3,4,0,0,Resale,0,Unfurnished,0,Flat
218,22500000.0,1304.0,19.114625,72.88469599999999,2,2,1,Ready to Move,Resale,1,0,1,Flat
219,48000000.0,2175.0,19.122307,72.89599270000001,3,4,1,Ready to Move,Resale,1,0,1,Flat
220,40000000.0,1000.0,18.944761,72.793639,2,3,0,Ready to Move,Resale,0,Furnished,0,Flat
221,33000000.0,1200.0,19.12418937683105,72.83020782470703,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Individual House
222,14500000.0,811.0,19.04267,72.87111,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
223,180000000.0,3500.0,19.098821,72.8320717,4,5,2,Ready to Move,New Property,2,0,2,Flat
224,12000000.0,810.0,19.159226,72.932291,2,2,0,Ready to Move,Resale,0,0,0,Flat
225,19000000.0,700.0,19.032798767089844,72.89635467529297,2,2,1,Ready to Move,New Property,1,Semi-Furnished,1,Flat
226,25300000.0,1450.0,19.181124,72.839798,3,3,0,Ready to Move,New Property,0,0,0,Flat
227,18000000.0,1296.0,19.149900436401367,72.93113708496094,3,3,1,Ready to Move,Resale,1,Furnished,1,Flat
228,90000000.0,2300.0,19.15174,72.832822,4,4,4,Ready to Move,New Property,4,0,4,Flat
229,19000000.0,1150.0,19.181124,72.839798,2,2,1,Ready to Move,Resale,1,0,1,Flat
230,17000000.0,980.0,19.2081479,72.8784717,3,2,0,Ready to Move,Resale,0,0,0,Individual House
231,14400000.0,890.0,19.115683,72.90400600000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
232,16500000.0,1029.0,19.202228,72.815271,2,2,2,Ready to Move,Resale,2,0,2,Flat
233,30000000.0,1400.0,19.07658768,72.86424255,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
234,22000000.0,1136.0,19.07907,72.907976,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
235,18500000.0,998.0,19.122307,72.89599270000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
236,43099999.99999999,4200.0,19.28217,72.87654,5,5,1,Ready to Move,Resale,1,0,1,Flat
237,53000000.0,2664.0,19.1739993304821,72.8377218186546,3,4,4,Ready to Move,Resale,4,0,4,Flat
238,9250000.0,1026.0,19.2996583333333,72.8704216666667,2,2,4,Ready to Move,New Property,4,0,4,Flat
239,15000000.0,740.0,19.11940574645996,72.86394500732422,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
240,27500000.0,1220.0,19.2050017,72.86927109999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
241,26500000.0,750.0,19.070470809936523,72.84949493408203,2,2,1,0,Resale,1,Unfurnished,1,Flat
242,20200000.0,1050.0,19.13662,72.93666999999999,3,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
243,70000000.0,1800.0,18.9984209,72.8426858,4,4,0,Ready to Move,Resale,0,0,0,Flat
244,26500000.0,840.0,19.04391098022461,72.8987808227539,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
245,65000000.0,1539.0,19.1186637878418,72.85027313232422,3,3,3,Ready to Move,Resale,3,Semi-Furnished,3,Flat
246,5600000.0,1250.0,19.4540588,72.7688226,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
247,18000000.0,998.0,19.122307,72.89599270000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
248,25000000.0,1000.0,19.039151500000003,72.84047029999999,2,2,1,Ready to Move,Resale,1,0,1,Flat
249,12800000.0,890.0,19.208398000000003,72.879044,2,2,3,Ready to Move,Resale,3,0,3,Flat
250,20000000.0,862.0,19.0495063,72.888042,2,2,2,Ready to Move,Resale,2,0,2,Flat
251,24000000.0,1143.0,19.097765,72.916827,2,2,0,Ready to Move,Resale,0,0,0,Flat
252,69500000.0,2200.0,19.014213100000003,72.8304421,3,4,0,Ready to Move,Resale,0,0,0,Flat
253,9000000.0,1050.0,19.24061584472656,73.09513092041016,2,2,4,Ready to Move,Resale,4,Unfurnished,4,Flat
254,19000000.0,1350.0,19.2539332,72.8672448,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
255,130000000.0,2800.0,19.014287,72.831818,4,4,1,Ready to Move,Resale,1,0,1,Flat
256,22500000.0,1091.0,19.119198,72.894366,2,2,1,Ready to Move,Resale,1,0,1,Flat
257,22500000.0,1250.0,19.212571,72.87352170000001,3,3,1,Ready to Move,Resale,1,0,1,Flat
258,19500000.0,702.0,19.11892318725586,72.86404418945312,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
259,26000000.0,1100.0,19.14724,72.84012,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
260,16500000.0,1120.0,19.11913108825684,72.86412048339844,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
261,115000000.0,2500.0,18.9539068507838,72.795869392867,3,4,1,Ready to Move,Resale,1,0,1,Flat
262,24000000.0,1530.0,19.25650405883789,72.85124206542969,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
263,70000000.0,2205.0,19.0175169,72.84711690000002,3,3,3,Ready to Move,Resale,3,0,3,Flat
264,47500000.0,2100.0,19.05375289916992,72.89783477783203,3,3,2,Ready to Move,Resale,2,Unfurnished,2,Flat
265,24000000.0,1550.0,19.17100978,72.87098943,2,2,1,Ready to Move,Resale,1,0,1,Flat
266,95000000.0,2500.0,18.9652718,72.8179011,5,4,1,Ready to Move,Resale,1,0,1,Flat
267,33000000.0,1350.0,19.039152145385746,72.84046936035156,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
268,35000000.0,1800.0,19.12154982,72.85554352,3,3,4,Ready to Move,Resale,4,0,4,Flat
269,29900000.000000004,1080.0,19.119348526000977,72.86434173583984,2,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
270,19500000.0,1020.0,19.11890983581543,72.86436462402344,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
271,17000000.0,800.0,19.03367042541504,72.8572998046875,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
272,23000000.0,1050.0,19.12842,72.81988,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
273,36500000.0,2000.0,19.160486,72.945419,4,4,4,Ready to Move,Resale,4,0,4,Flat
274,16500000.0,1050.0,19.115297,72.839762,2,2,1,Ready to Move,New Property,1,0,1,Flat
275,47500000.0,1300.0,19.0786567,72.8378238,2,2,4,Ready to Move,Resale,4,0,4,Flat
276,34000000.0,1370.0,19.080942153930664,72.89234161376953,3,3,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
277,29000000.0,1500.0,19.119234085083008,72.86463928222656,4,4,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
278,38000000.0,815.0,19.119285583496094,72.86461639404297,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
279,15000000.0,960.0,19.16434669494629,72.93975830078125,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
280,52500000.0,2300.0,19.152852,72.840615,3,3,2,Ready to Move,Resale,2,0,2,Flat
281,42000000.0,1250.0,18.9457243,72.82376049999999,3,3,0,Ready to Move,Resale,0,0,0,Flat
282,32500000.0,1715.0,19.11944580078125,72.86441040039062,2,2,5,Ready to Move,Resale,5,Furnished,5,Flat
283,25900000.0,924.0,19.119190216064453,72.86400604248047,2,2,0,Ready to Move,New Property,0,Furnished,0,Flat
284,20500000.0,1150.0,19.20999526977539,72.86675262451172,2,2,1,Ready to Move,New Property,1,Unfurnished,1,Flat
285,17500000.0,1090.0,19.196454,72.87059351452841,2,2,2,Ready to Move,Resale,2,0,2,Flat
286,13500000.0,712.0,19.146211624145508,72.8534927368164,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
287,30000000.0,1400.0,19.2273315,72.8637286,3,3,0,Ready to Move,Resale,0,0,0,Flat
288,25500000.0,951.0,19.092819213867188,72.91316223144531,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
289,25000000.0,1030.0,19.154186,72.946437,3,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Individual House
290,32000000.0,1970.0,19.149089,72.836862,3,3,0,0,Resale,0,Semi-Furnished,0,Flat
291,16000000.0,1650.0,19.21388435363769,72.85501861572266,4,3,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
292,55300000.0,1803.0,19.1210474171554,72.9175910576415,3,3,2,Ready to Move,New Property,2,0,2,Flat
293,5200000.0,750.0,19.2308654,73.0713733,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
294,16500000.0,1150.0,19.119037628173828,72.86415100097656,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
295,31600000.0,1273.0,19.1384391784668,72.81218719482422,2,2,0,Ready to Move,New Property,0,Unfurnished,0,Flat
296,33500000.0,1605.0,19.0576599036504,72.84696961537479,2,3,4,Ready to Move,Resale,4,0,4,Flat
297,5000000.0,800.0,19.225811004638672,73.146484375,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
298,29900000.000000004,1315.0,19.02222,72.866564,3,3,0,Ready to Move,Resale,0,0,0,Flat
299,6300000.0,890.0,19.22585678100586,73.14647674560547,2,2,2,Ready to Move,New Property,2,Furnished,2,Individual House
300,16000000.0,1650.0,19.3693345,72.806127,3,3,3,Ready to Move,Resale,3,Furnished,3,Flat
301,21000000.0,1150.0,19.12998,72.933221,2,2,1,Ready to Move,Resale,1,0,1,Individual House
302,42000000.0,950.0,19.119272232055664,72.8646011352539,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
303,5500000.0,1100.0,19.234638214111328,73.1611328125,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
304,45000000.0,1350.0,18.963298797607425,72.84329223632812,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
305,26000000.0,1250.0,19.237241,72.84132779999999,3,2,0,Ready to Move,Resale,0,0,0,Flat
306,230000000.0,2555.0,19.00897026062012,72.81551361083984,3,3,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
307,16399999.999999998,885.0,19.1654181,72.9667254,2,2,1,Ready to Move,Resale,1,0,1,Flat
308,17000000.0,795.0,19.2142355,72.87615140000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
309,15000000.0,1017.0,19.16703502,72.88127374,2,2,0,Ready to Move,Resale,0,0,0,Flat
310,26000000.0,1090.0,19.11632,72.859021,2,2,0,Ready to Move,Resale,0,0,0,Flat
311,39000000.0,1350.0,19.006180342037,72.8286779623475,2,2,0,Ready to Move,Resale,0,0,0,Flat
312,14500000.0,850.0,19.2139835357666,72.85508728027344,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
313,15000000.0,634.0,19.136642456054688,72.93113708496094,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
314,14500000.0,811.0,19.119184494018555,72.86463165283203,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
315,34500000.0,1400.0,19.072062439164696,72.89579820902141,3,3,2,Ready to Move,New Property,2,0,2,Flat
316,38500000.0,1112.0,19.0815087,72.8376755,2,2,1,Ready to Move,Resale,1,0,1,Flat
317,4300000.0,795.0,19.2867077750024,73.0808014999437,2,2,3,Ready to Move,Resale,3,0,3,Flat
318,23000000.0,1200.0,19.2056827545166,72.83207702636719,3,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
319,62500000.0,1600.0,19.11940193176269,72.86446380615234,4,5,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
320,20000000.0,750.0,19.1489315032959,72.84001922607422,2,2,1,Ready to Move,Resale,1,Furnished,1,Flat
321,14500000.0,925.0,19.1545,72.93119,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
322,11000000.0,920.0,19.058354100000003,72.8802798,2,2,2,Ready to Move,Resale,2,0,2,Flat
323,26000000.0,850.0,19.183975,72.85414957732429,2,2,0,Ready to Move,Resale,0,0,0,Flat
324,20000000.0,900.0,19.119434356689453,72.86378479003906,2,2,2,Ready to Move,Resale,2,Furnished,2,Flat
325,29500000.0,1200.0,19.119312286376957,72.8646469116211,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
326,23500000.0,1155.0,19.119176864624023,72.86361694335938,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
327,37500000.0,1180.0,19.0081756,72.8315419,2,3,2,Ready to Move,Resale,2,0,2,Flat
328,19500000.0,820.0,19.1322925,72.8604097,2,2,4,Ready to Move,Resale,4,Semi-Furnished,4,Flat
329,16000000.0,890.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
330,27500000.0,1250.0,19.0480326,72.9146963,3,2,0,Ready to Move,Resale,0,0,0,Flat
331,46500000.0,1580.0,19.009217,72.853023,3,4,0,Ready to Move,Resale,0,0,0,Flat
332,47500000.0,1400.0,18.97607,72.82728,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
333,15000000.0,1000.0,19.242420196533203,72.84773254394531,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
334,45000000.0,1790.0,19.1182727,72.8572813,3,3,1,Ready to Move,Resale,1,0,1,Flat
335,33000000.0,925.0,19.0217472077863,72.84346191187021,2,2,0,Ready to Move,Resale,0,0,0,Flat
336,90000000.0,2650.0,18.9684355838824,72.82329970316509,4,4,6,Ready to Move,Resale,6,0,6,Flat
337,24000000.0,1200.0,19.21404838562012,72.85497283935547,3,4,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
338,42000000.0,1100.0,19.05947,73.01675999999999,2,3,0,Ready to Move,Resale,0,0,0,Flat
339,16800000.0,685.0,19.1654181,72.9667254,2,2,1,0,Resale,1,Unfurnished,1,Flat
340,26000000.0,1500.0,19.226960100000003,72.8537703,3,3,0,Ready to Move,Resale,0,0,0,Flat
341,42500000.0,1356.0,19.028728485107425,72.84416198730469,4,4,1,Ready to Move,New Property,1,Furnished,1,Flat
342,27500000.0,1080.0,19.05624,72.88755,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
343,95000000.0,2450.0,19.055229,72.83082900000001,4,4,4,Ready to Move,Resale,4,Unfurnished,4,Flat
344,45000000.0,1250.0,18.964489,72.80726999999999,2,2,1,Ready to Move,Resale,1,0,1,Flat
345,9900000.0,1100.0,19.21398162841797,72.85509490966797,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
346,90000000.0,2500.0,19.119421005249023,72.86370849609375,3,3,4,Ready to Move,Resale,4,Semi-Furnished,4,Individual House
347,215000000.0,5500.0,19.108097076416016,72.83226013183594,6,6,2,Ready to Move,Resale,2,Unfurnished,2,Flat
348,30000000.0,1400.0,19.2273218,72.8590594,4,4,0,Ready to Move,Resale,0,0,0,Flat
349,90000000.0,2000.0,19.11933898925781,72.86448669433594,4,3,1,Ready to Move,Resale,1,Furnished,1,Flat
350,24500000.0,960.0,19.11888885498047,72.86404418945312,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
351,45000000.0,1300.0,19.11724090576172,72.85493469238281,3,4,0,Ready to Move,Resale,0,Unfurnished,0,Flat
352,160000000.0,4100.0,19.11931800842285,72.8646469116211,4,5,2,Ready to Move,Resale,2,Unfurnished,2,Flat
353,110000000.0,3200.0,19.119462966918945,72.86380767822266,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
354,110000000.0,5113.0,19.0908063,72.90766690000001,4,6,1,Ready to Move,Resale,1,Unfurnished,1,Flat
355,19000000.0,830.0,19.214054107666016,72.8552017211914,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
356,16500000.0,1100.0,18.994070053100582,72.85102081298828,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
357,32000000.0,1500.0,19.11940574645996,72.86392974853516,5,3,0,Ready to Move,Resale,0,Furnished,0,Flat
358,42500000.0,2052.0,19.1590077,72.86927109999999,4,3,7,Ready to Move,Resale,7,Furnished,7,Flat
359,3500000.0,620.0,19.28998,72.79180799999999,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
360,20000000.0,638.0,19.149901,72.931134,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
361,13000000.0,650.0,19.15381050109864,72.95048522949219,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
362,13899999.999999998,535.0,19.0908063,72.90766690000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
363,16000000.0,900.0,19.119037628173828,72.8641586303711,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
364,27000000.0,1500.0,19.18023681640625,72.85541534423828,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
365,32500000.0,1585.0,19.157602,72.945243,2,2,1,Ready to Move,Resale,1,0,1,Flat
366,30000000.0,900.0,19.08150863647461,72.83767700195312,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
367,26000000.0,979.0,19.0327996,72.89635679999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
368,36000000.0,1850.0,19.1771773695655,72.9600928443916,3,3,1,Ready to Move,Resale,1,0,1,Flat
369,55000000.0,1725.0,19.110319,72.84085400000001,3,3,0,Ready to Move,Resale,0,0,0,Flat
370,30000000.0,2100.0,19.205820083618164,72.83201599121094,2,3,0,Ready to Move,New Property,0,Furnished,0,Flat
371,19000000.0,900.0,19.103515625,72.84521484375,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
372,19500000.0,940.0,19.16882705688477,72.93821716308594,2,2,1,Ready to Move,Resale,1,Furnished,1,Flat
373,45000000.0,1150.0,19.05968,72.83422,2,3,0,Ready to Move,Resale,0,0,0,Flat
374,115000000.0,3150.0,18.996264,72.821022,4,4,1,Ready to Move,Resale,1,0,1,Flat
375,20500000.0,1125.0,19.2245918099837,72.8470606183299,2,2,0,Ready to Move,Resale,0,0,0,Flat
376,36300000.0,1832.0,19.11197019,72.86248825,3,3,1,Ready to Move,Resale,1,0,1,Flat
377,4600000.0,980.0,19.21339,72.93141999999999,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
378,130000000.0,2844.0,19.1137131,72.86100970000001,4,4,0,0,New Property,0,Semi-Furnished,0,Flat
